328.61,422.32,337.03,422.35,336.93,449.17,328.51,449.14
328.22,420.86,338.05,420.9,337.92,451.94,328.09,451.9
329.97,420.36,339.37,421.36,336.06,452.35,326.65,451.34
331.32,418.32,343.15,421.3,335.15,453.15,323.32,450.18
329.51,418.55,338.69,419.67,334.73,451.89,325.56,450.77
326.89,421.09,335.95,421.03,336.17,451.2,327.11,451.26
327.09,421.1,336.98,422.08,333.62,456.22,323.74,455.25
323.64,423.98,334.3,424.22,333.58,456.04,322.92,455.8
325.09,423.47,336.34,426.59,327.87,457.07,316.62,453.95
320.52,424.05,330.07,424.09,329.94,458.09,320.38,458.05
321.54,422.98,331.63,423.53,329.59,460.71,319.49,460.16
321.14,422.5,329.92,423.76,325.28,456.02,316.49,454.75
318.2,422.73,327.27,422.9,326.63,456.1,317.56,455.92
318.24,423.61,326.75,423.94,325.48,456.41,316.96,456.08
318.32,423.29,328.34,424.04,326.14,453.53,316.13,452.78
316.52,424.68,326.34,423.79,329.2,455.16,319.37,456.06
317.18,425.78,327.18,424.78,330.25,455.48,320.25,456.48
318.31,425.24,326.95,425.17,327.2,456.65,318.56,456.72
318.4,426.14,328.24,426.18,328.11,457.38,318.28,457.34
319.98,425.32,330.49,425.61,329.68,455.32,319.17,455.03
321.06,427.11,330.83,428.69,326.03,458.39,316.26,456.81
320.38,426.73,330.89,429.33,323.79,458.07,313.27,455.48
319,428,329,428,329,456,319,456
324.11,423.2,335.25,426.29,325.42,461.67,314.28,458.58
322.29,428,332.38,429.67,327.41,459.6,317.32,457.93
323.96,426.37,336.33,430.18,326.69,461.52,314.32,457.71
325.07,427.42,336.72,430.92,327.01,463.3,315.36,459.81
325.93,430.42,335.33,431.25,332.22,466.62,322.82,465.8
326.27,433.28,335.47,433.48,334.69,470.08,325.49,469.89
325.97,436.16,336.68,437.95,330.95,472.32,320.24,470.54
324.51,432.42,333.8,432.77,332.3,471.95,323.01,471.59
322.52,435.26,331.17,435.33,330.87,471,322.22,470.93
322.13,434.01,332.88,433.99,332.94,470.06,322.2,470.08
324.38,429.77,334.74,431.25,329.22,470.03,318.86,468.55
323.56,430.05,333.82,431.58,328.36,468.29,318.1,466.76
320.34,431.37,330.37,431.65,329.42,465.77,319.39,465.49
317.17,431.2,327.95,431.12,328.22,468.33,317.44,468.41
317.8,433.86,328.89,434.95,325.57,468.81,314.48,467.72
313.12,437.15,325.89,435.7,329.93,471.48,317.16,472.92
314.36,438.6,325.46,438.7,325.12,477.26,314.02,477.16
313.96,440.98,325.37,441.27,324.37,480.17,312.96,479.88
314.1,446.28,324.29,446.56,323.34,481.84,313.15,481.57
312.77,441.91,321.94,442.55,319.45,478.33,310.28,477.69
311.33,437.66,319.82,437.91,318.74,475.44,310.25,475.19
313.24,433.98,321.32,434.17,320.44,472.01,312.35,471.82
309.76,430.94,320.5,431.24,319.51,466.19,308.77,465.88
309.61,427.98,321.26,431.48,312.2,461.66,300.55,458.17
307.75,426.36,317,429,308.32,459.38,299.08,456.74
304.53,426.63,313.88,427.41,311.06,461.34,301.7,460.56
300.64,427.45,310.55,426.5,313.75,459.87,303.85,460.82
301.4,426.71,310.69,427.1,309.18,462.75,299.89,462.35
304.72,430.15,314.15,430.88,311.36,466.88,301.93,466.15
304.64,429.52,315.56,431.08,310.22,468.46,299.3,466.9
303.39,428.69,312.58,429.12,310.79,467.21,301.6,466.77
303.98,427.92,316.36,431.25,306.86,466.5,294.49,463.17
