62.24,55.967,138.02,55.977,137.99,334.93,62.205,334.92
64.788,56.673,140.88,56.792,140.46,331.18,64.359,331.06
68.023,59.765,142.7,60.322,140.69,330.41,66.009,329.85
70.053,57.381,145.5,57.588,144.75,327.89,69.31,327.69
72.598,57.271,148.73,57.38,148.34,331.29,72.204,331.18
74.25,59.013,150.11,59.053,149.97,326.5,74.107,326.46
78.108,57.351,153.86,57.519,153.27,325.13,77.516,324.96
80.013,60.499,156.38,60.649,155.86,326.9,79.49,326.75
82.468,60.479,158.08,60.509,157.97,325.97,82.36,325.94
85.521,59.087,161.07,59.114,160.98,329.13,85.427,329.11
88.42,64.945,163.82,64.637,164.89,325.68,89.487,325.99
92.484,60.331,165.55,60.362,165.44,321.46,92.374,321.43
97.163,61.653,168.65,61.905,167.72,327.2,96.229,326.95
101.2,61.724,171.66,62.026,170.54,322.7,100.08,322.4
100.92,62.109,172.5,61.343,175.3,323.91,103.73,324.67
105.42,65.653,174.83,65.138,176.66,312.38,107.25,312.89
107.07,64.452,178.65,64.49,178.51,326.55,106.93,326.52
111.74,64.136,180.15,64.041,180.51,323.19,112.1,323.29
114.86,64.992,184,64.85,184.54,327.96,115.4,328.1
114.6,67.052,185.92,68.738,180.04,317.48,108.72,315.79
116.31,68.001,189.38,69.96,182.79,315.6,109.73,313.64
117.87,73.101,189.98,74.611,184.83,320.4,112.72,318.89
120.71,67.858,191,68.625,188.25,320.97,117.96,320.2
124.47,69.956,196.56,72.121,189.1,320.53,117.01,318.37
122.94,68.261,194.98,69.246,191.56,318.76,119.53,317.77
126.22,68.318,197.9,68.658,196.72,316.68,125.04,316.34
129.34,72.035,200.1,73.163,196.18,318.67,125.42,317.54
135,71.356,204.19,73.841,195.38,319.19,126.19,316.71
133.83,71.428,203.71,72.348,200.47,318.58,130.59,317.66
135.65,72.436,205.61,73.33,202.64,305.44,132.68,304.55
137.21,72.703,206.89,72.971,205.96,315.05,136.28,314.78
141.25,70.043,208.57,70.625,206.66,290.9,139.34,290.32
140.57,73.027,209.96,72.929,210.27,290.19,140.88,290.29
148.5,70.629,217.02,72.846,209.57,303.12,141.04,300.91
147.26,72.454,215.33,72.58,214.9,301.84,146.83,301.71
149.17,72.774,217.54,73.309,215.69,309.11,147.32,308.58
151.67,70.645,219.65,71.327,217.25,309.89,149.28,309.21
155.04,73.75,220.63,74.009,219.69,312.41,154.1,312.15
155.14,73.166,222.15,73.03,222.63,308.15,155.62,308.29
159.18,72.084,226.35,72.572,224.62,311.18,157.45,310.69
163.13,71.78,228.89,73.023,224.46,307.39,158.7,306.15
163.34,76.583,230.09,76.372,230.82,308.6,164.08,308.81
164.95,75.786,232.55,75.993,231.84,306.8,164.24,306.6
171.5,77.323,235.76,78.055,233.25,297.72,169,296.98
180.5,75.03,242.16,78.765,228.05,311.76,166.38,308.02
183.4,73.462,246.44,78.245,228.66,312.58,165.62,307.8
183.38,75.295,246.22,78.985,232.9,305.77,170.06,302.08
184.6,75.122,247.77,78.706,234.61,310.69,171.44,307.11
187.69,76.598,247.96,78.863,239.34,308.47,179.06,306.21
186.02,77.107,246.42,77.14,246.29,309.87,185.89,309.84
188.66,78.422,251.89,79.446,248.22,306.38,184.99,305.36
189.65,77.037,253,77.915,249.89,301.93,186.54,301.06
192.39,75.81,256.57,77.621,250.28,300.34,186.11,298.52
191.59,76.92,255.45,77.092,254.85,299.58,190.99,299.41
192.02,75.077,255.26,74.306,258.02,299.98,194.78,300.75
192.16,77.985,255.72,76.914,259.45,298.14,195.89,299.21
195.25,78.601,257.15,77.153,262.22,293.87,200.32,295.32
202.83,78.058,262.87,78.257,262.14,298.46,202.1,298.26
204.4,75.728,265.73,76.01,264.72,295.77,203.39,295.49
206.14,77.668,265.92,77.975,264.79,298.42,205.01,298.11
206.38,79.458,269.71,80.343,266.68,297.64,203.35,296.76
206.21,78.525,266.32,78.222,267.41,294.98,207.31,295.29
207.39,80.248,267.86,79.679,269.92,298.94,209.45,299.51
209.88,81.76,270.16,81.308,271.79,298.76,211.51,299.21
212.35,77.49,270.47,77.655,269.82,304.34,211.7,304.18
213.08,79.123,271.51,78.792,272.75,298.66,214.32,299
217.06,79.309,275.7,80.44,271.44,301,212.81,299.87
219.68,80.657,277.19,82.879,268.85,298.82,211.33,296.6
221.41,81.252,278.47,84.418,266.55,299.33,209.49,296.17
226.98,78.831,285.07,84.514,266.93,269.97,208.83,264.28
225.99,79.602,279.15,82.069,269.43,291.55,216.28,289.08
225.32,78.399,281.85,80.527,273.8,294.29,217.27,292.17
227.67,78.73,284.42,81.883,272.39,298.38,215.64,295.23
230.36,82.016,284,83.837,276.91,292.74,223.26,290.92
231.61,81.328,283.03,82.668,277.57,292.42,226.15,291.08
232.17,83.094,287.99,83.829,285.31,287.36,229.48,286.62
231.74,82.919,288.29,83.043,287.85,287.47,231.29,287.35
232.08,79.453,288.77,79.137,289.95,291.76,233.27,292.07
234.9,80.478,292.07,80.893,290.55,290.23,233.38,289.82
236.07,80.006,291.95,79.978,292.05,292.95,236.18,292.98
238.61,81.988,293.86,82.293,292.72,289.35,237.47,289.05
238.07,81.832,294.61,81.625,295.36,286.74,238.82,286.94
239.06,80.656,294.71,79.995,297.15,286.15,241.51,286.81
239.73,80.525,293.97,80.504,294.05,288.98,239.81,289
241.51,83.53,295.91,83.81,294.87,286.4,240.47,286.12
241.21,84.948,296.94,84.861,297.25,284.67,241.52,284.76
247.13,85.683,299.24,86.241,297.15,281.2,245.04,280.65
245.2,85.216,297.89,85.03,298.58,279.97,245.89,280.16
249.42,85.425,301.75,86.075,299.33,281.18,247,280.53
251.27,85.077,302.82,85.402,301.62,276.71,250.07,276.38
248.5,85.751,300.87,85.133,303.15,278.48,250.78,279.1
249.31,83.442,305.01,83.447,305,273.65,249.3,273.65
250.28,81.397,306.14,81.462,305.91,276.3,250.05,276.23
252.69,83.16,307.13,83.147,307.18,278.48,252.74,278.49
253.9,85.042,309.08,85.074,308.97,278.8,253.79,278.77
255.82,82.339,310.68,82.539,309.97,277.8,255.11,277.61
253.76,84.314,306.68,83.192,310.72,273.52,257.8,274.64
256.37,88.849,310.62,88.627,311.4,278.82,257.15,279.04
259.34,87.007,313.19,86.559,314.77,276.59,260.92,277.04
261.49,86.259,316.25,86.285,316.16,278.27,261.4,278.24
262.38,85.814,316.43,86.152,315.22,279.6,261.17,279.26
263.27,88.857,317.84,89.137,316.89,273.48,262.32,273.2
263.17,91.174,316.65,90.449,318.79,247.91,265.31,248.64
266.04,86.146,318.09,86.178,317.98,274.18,265.92,274.15
266.52,86.244,319.24,85.448,322.07,272.9,269.35,273.7
268.08,92.246,321.92,92.149,322.24,273.1,268.41,273.2
269.58,86.821,320.99,86.336,322.72,269.9,271.31,270.39
270.49,88.331,323.07,88.359,322.97,271.7,270.4,271.68
270.47,86.434,322.79,86.715,321.8,270.8,269.48,270.52
271.65,88.591,322.01,88.98,320.58,272.83,270.23,272.45
271.47,87.132,321.57,87.358,320.74,269.76,270.64,269.53
272.37,88.161,322.57,88.2,322.43,269.65,272.23,269.61
274.2,89.334,323.3,89.55,322.51,269.23,273.41,269.01
274.69,86.89,324.97,87.774,321.77,269.96,271.49,269.08
270.05,90.304,323.23,89.533,325.83,269.38,272.65,270.15
275.34,86.736,326.84,88.551,320.52,267.62,269.03,265.81
273.33,91.231,325.47,92.405,321.7,259.88,269.56,258.71
272.01,89.021,323.54,88.66,324.8,267.33,273.26,267.69
275.61,91.269,322.58,91.474,321.82,266.9,274.84,266.69
274.96,86.312,324.1,86.403,323.77,263.84,274.63,263.75
275.05,90.702,323.97,90.785,323.68,264.07,274.76,263.98
277.04,89.322,324.99,89.313,325.03,263.76,277.07,263.77
278.19,88.638,326.26,88.905,325.3,262.4,277.22,262.14
277.89,86.901,328.84,87.24,327.67,264.01,276.71,263.67
279.21,90.429,328.36,89.564,331.41,262.97,282.26,263.84
280.23,90.524,327.42,90.228,328.48,259.3,281.29,259.6
279.31,88.752,327.87,88.541,328.63,263.19,280.07,263.4
278.32,90.316,328.18,90.28,328.3,260.47,278.44,260.51
280.12,88.061,326.64,87.881,327.31,261.49,280.79,261.67
277.54,91.139,322.6,89.084,330.45,261.2,285.39,263.25
281.47,86.696,328.11,86.789,327.77,258.63,281.12,258.53
279.25,89.015,328.38,89.064,328.21,257.36,279.08,257.31
280.3,88.468,328.52,88.213,329.41,256.09,281.19,256.34
282.89,88.106,330.98,89.623,325.7,256.75,277.62,255.24
281.6,92.295,328.88,92.144,329.39,252.25,282.11,252.4
282.23,88.225,328.52,87.508,331.12,254.88,284.83,255.6
277.27,93.358,325.61,90.476,335.08,249.35,286.75,252.23
279.34,92.765,326.17,90.184,335,250.37,288.17,252.95
283.25,91.398,328.54,90.713,330.97,251.73,285.69,252.41
287.7,94.508,331.26,94.106,332.71,250.79,289.15,251.19
283.75,92.693,327.57,89.95,337.59,250.04,293.77,252.79
287.71,91.733,330.91,90.687,334.74,248.47,291.53,249.52
284.49,94.555,328.8,91.085,341.36,251.43,297.04,254.9
285.81,91.202,331.37,88.393,341.38,250.72,295.81,253.53
286.25,93.781,331.78,90.682,342.6,249.77,297.08,252.86
287.22,92.184,333.38,88.985,344.48,249.14,298.31,252.34
289.98,96.034,336.8,93.825,344.3,252.73,297.47,254.94
293.44,93.98,337.8,92.22,344.27,255.44,299.92,257.2
296.78,95.597,340.92,95.507,341.24,256.94,297.11,257.03
295.63,95.71,341.57,94.359,346.31,255.59,300.36,256.94
297.76,95.518,345.25,95.621,344.9,255.64,297.41,255.54
297.6,96.279,344.94,95.704,346.92,258.32,299.58,258.9
300.15,94.168,346.31,93.555,348.52,260.11,302.36,260.72
300.19,98.166,346.67,97.786,347.98,257.3,301.49,257.68
302.16,92.169,347.31,91.797,348.68,257.23,303.52,257.6
305.32,93.11,349.68,94.153,345.85,257.19,301.49,256.15
308.55,93.695,352.88,95.94,344.68,258.06,300.34,255.81
304.99,98.723,352.06,99.629,349.07,255.19,302,254.28
305.13,97.228,353.45,97.858,351.47,249.92,303.15,249.29
304.11,99.801,354.31,100.1,353.39,253,303.18,252.69
304.77,96.23,354.24,96.336,353.9,255.52,304.43,255.41
308.32,98.134,351.52,98.777,349.2,254.9,306,254.26
306.38,98.819,352.75,99.142,351.74,244.54,305.37,244.22
308.53,98.239,354.76,99.486,350.81,245.73,304.58,244.48
307.37,96.449,354.66,97.15,352.44,246.65,305.16,245.95
308.89,96.313,356.08,96.798,354.59,242.16,307.4,241.67
311.15,95.249,353.8,95.832,351.76,245.12,309.11,244.54
311.46,98.229,355.71,99.159,352.57,248.48,308.32,247.55
311.27,95.891,354.57,96.526,352.42,243.49,309.12,242.86
312.96,96.082,356.79,97.576,351.89,241.36,308.06,239.86
313.79,96.37,354.47,96.786,352.92,248.63,312.24,248.22
312.72,97.325,357.05,98.241,353.99,246.26,309.67,245.34
314.68,99.047,358.2,100.52,353.39,242.18,309.87,240.71
313.08,95.614,355.84,95.285,356.96,240.89,314.21,241.22
313.8,96.841,357.94,97.243,356.63,240.39,312.5,239.98
314.31,96.429,358.41,96.632,357.75,239.95,313.65,239.75
314.85,96.205,359.99,96.613,358.7,238.61,313.56,238.2
315.62,95.524,358.49,95.622,358.16,239.02,315.29,238.93
317.14,95.634,360.9,95.874,360.11,237.86,316.36,237.61
313.23,97.635,357.47,95.756,363.41,235.7,319.17,237.58
316.19,98.092,357.99,97.871,358.72,236.01,316.92,236.24
319.27,95.708,359.6,95.835,359.14,240.91,318.81,240.78
319.44,97.185,361.89,98.014,359.18,236.67,316.73,235.84
319.53,97.605,360.63,97.859,359.88,218.49,318.79,218.23
319.89,97.073,361.28,96.659,362.68,236.5,321.29,236.91
323.12,96.882,365.3,98.705,359.3,237.58,317.12,235.76
321.21,97.459,360.36,96.642,362.88,217.8,323.74,218.62
323.43,97.563,363.7,97.388,364.29,232.56,324.02,232.74
324.2,101.07,364.42,101.25,363.82,234.52,323.6,234.33
325.13,99.928,365.67,100.56,363.51,238.94,322.97,238.31
329.53,98.452,367.92,100.65,360.58,228.75,322.19,226.55
326.18,99.479,365.63,99.269,366.37,237.49,326.92,237.7
