72.272,127.16,104.13,127.43,103.94,150.23,72.081,149.97
77,127,106,127,106,150,77,150
76.104,126.18,106.38,127.01,105.73,150.64,75.451,149.8
75.168,127.68,105.96,124.6,108.34,148.37,77.545,151.45
76,128,106,128,106,150,76,150
77,128,107,128,107,150,77,150
78,128,108,128,108,150,78,150
79,127,106,127,106,149,79,149
79.993,126.08,108.05,126.71,107.51,150.49,79.455,149.85
80.419,126.98,107.65,127.05,107.59,149.39,80.362,149.32
82,127,109,127,109,148,82,148
83,127,113,127,113,147,83,147
85,126,111,126,111,148,85,148
83,127,112,127,112,148,83,148
84,126,112,126,112,149,84,149
83.495,123.84,111.93,124.45,111.48,145.48,83.046,144.87
82.484,125.01,112.21,124.78,112.37,145.93,82.646,146.16
83,124,113,124,113,146,83,146
85.041,123.43,114.53,125.54,113.09,145.72,83.599,143.61
86,122,114,122,114,144,86,144
84.816,125.93,111.5,121.94,115.09,145.98,88.41,149.97
88,124,116,124,116,146,88,146
87.253,123.46,116.04,123.23,116.24,146.93,87.444,147.16
102.08,114.62,123.19,131.04,105.15,154.23,84.038,137.81
88.454,120.13,115.46,119.98,115.62,146.96,88.606,147.11
88,123,117,123,117,147,88,147
89.384,122.04,118.34,122.06,118.33,147.01,89.369,146.99
91.129,123.15,116.04,123.08,116.1,145.99,91.193,146.06
92,123,118,123,118,147,92,147
92,125,119,125,119,146,92,146
93.238,123.62,119.28,126.23,117.22,146.82,91.178,144.22
93.421,121.85,121.44,123.5,120.04,147.24,92.024,145.59
93,123,120,123,120,147,93,147
94.281,122.37,119.61,121.34,120.61,146.01,95.287,147.04
93,124,119,124,119,145,93,145
91,122,120,122,120,147,91,147
93,123,122,123,122,148,93,148
93.816,125.79,120.2,126.12,119.94,146.31,93.56,145.98
92.944,122.01,121.02,122,121.03,146.9,92.953,146.91
95.171,123.85,120.92,123.22,121.47,145.87,95.727,146.5
94.157,122.05,122.11,122.1,122.06,147.05,94.111,146.99
94,125,126,125,126,148,94,148
91.171,129.55,122.07,122.53,127.35,145.74,96.446,152.76
95,125,126,125,126,149,95,149
93.259,123.9,125.99,123.86,126.02,150.09,93.289,150.13
94.004,123.77,121.97,123.51,122.22,150.5,94.255,150.76
95.655,125.14,123.15,123.52,124.67,149.31,97.172,150.93
97,126,124,126,124,151,97,151
95.797,127.54,124.4,125.86,125.79,149.48,97.186,151.17
96.139,125.27,125.2,125.44,125.06,150.09,95.996,149.92
96.147,125.36,124.13,125.5,123.99,151.48,96.011,151.34
96,127,124,127,124,150,96,150
96.225,126.08,124.18,126.04,124.21,151.99,96.257,152.03
99,127.16,124.92,127.16,124.92,151.05,99,151.05
98.245,128.18,125.65,127.38,126.31,150.06,98.91,150.86
97,126,126,126,126,152,97,152
97,127,127,127,127,150,97,150
98,126,126,126,126,151,98,151
99.292,127.26,126.98,125.72,128.27,148.87,100.58,150.41
100.23,124.99,129.13,125.1,129.04,149.98,100.13,149.87
100.33,126.01,127.3,126.15,127.19,148.1,100.22,147.97
100.35,125.13,127.32,125.02,127.41,147.99,100.44,148.1
102,125,129,125,129,149,102,149
102,128,128,128,128,149,102,149
99.512,125.11,128.36,125.01,128.44,147.99,99.595,148.09
101,125,129,125,129,148,101,148
101,125,128,125,128,149,101,149
99,124,129,124,129,149,99,149
99.187,124.01,128.86,122.93,129.82,149.2,100.14,150.28
101,125,132,125,132,148,101,148
101.41,124.04,130.36,124.12,130.29,150.07,101.33,149.99
102,125,130,125,130,149,102,149
100.49,123.14,131.42,123.46,131.17,148.38,100.23,148.07
102.51,124.22,130.29,122.84,131.52,147.42,103.74,148.81
101.94,123.11,130,123.09,130.01,147,101.96,147.01
101,124,131,124,131,150,101,150
103.25,123.52,131.89,125.56,130.16,149.73,101.52,147.68
101.47,126.28,132.53,126.21,132.58,150,101.52,150.06
102,126,133,126,133,150,102,150
103,123,132,123,132,150,103,150
103,126,134,126,134,151,103,151
103.37,123.88,134.31,125.29,133.22,149.24,102.28,147.83
103.34,125.54,134.2,127.17,133.07,148.58,102.21,146.96
103,124,132,124,132,150,103,150
103,126,135,126,135,149,103,149
102,126,134,126,134,149,102,149
103,127,133,127,133,150,103,150
103,127,133,127,133,149,103,149
100.91,128.54,132.07,126.48,133.54,148.79,102.38,150.85
