296.56,73.743,355.92,73.521,356.77,301.33,297.41,301.55
291.3,71.574,352.34,72.096,350.39,300.26,289.35,299.74
292.25,71.553,352.32,72.113,350.17,302.76,290.1,302.2
290.82,70.141,350.03,71.737,343.87,300.3,284.66,298.7
287.14,71.435,346.29,73.292,339.22,298.56,280.07,296.7
283.31,73.385,344.69,74.222,341.6,300.5,280.22,299.66
279.79,74.204,342.93,75.308,339.05,297.23,275.91,296.12
275.62,74.442,338.62,75.502,334.83,301.2,271.82,300.14
281.18,73.412,339.93,76.244,329.22,298.53,270.46,295.7
278.17,74.469,337.88,77.42,326.9,299.5,267.19,296.55
270.19,77.01,333.18,79.007,326.15,300.66,263.16,298.67
279.19,77.081,335.01,80.622,321.07,300.32,265.25,296.78
280.13,78.382,334.75,82.397,318.66,301.26,264.04,297.25
267.97,83.699,332.23,86.252,323.67,301.63,259.42,299.08
271.09,84.955,331.99,87.485,323.09,301.75,262.19,299.22
264.1,89.101,330.78,90.571,326.14,301.27,259.46,299.8
272.67,92.426,330.74,97.966,313.79,275.69,255.72,270.16
257.6,97.517,328.72,98.93,324.79,296.42,253.68,295.01
259.77,98.431,333.11,102.56,322.02,299.51,248.67,295.38
261.7,98.218,337.02,105.62,317.87,300.51,242.55,293.11
267.82,96.892,339.2,109.3,307.1,293.87,235.73,281.46
265.47,97.417,338.74,109.64,306.81,300.94,233.55,288.71
272.92,93.566,343.15,109.24,299.78,303.6,229.55,287.92
281.73,88.858,349.88,109.28,290.34,307.97,222.19,287.55
284.39,88.07,355.5,111.07,293.11,304,221.99,281
289.18,89.155,356.69,113.21,289.88,300.67,222.38,276.62
297.87,80.941,359.81,104.77,284.25,301.21,222.31,277.39
293.67,83.546,356.53,106.69,285.52,299.53,222.66,276.38
300.9,82.858,359.86,106.52,283.28,297.32,224.33,273.66
318.66,76.334,370.45,101.23,273.92,301.98,222.13,277.08
319.28,70.695,372.57,96.03,275.49,300.21,222.2,274.88
322.79,70.959,374.42,96.471,270.69,306.44,219.05,280.93
321.08,79.688,376.98,107.12,274.67,315.63,218.77,288.2
316.32,81.897,372.5,107.13,278.05,317.44,221.87,292.21
316.88,86.347,375.36,113.13,285.77,308.74,227.29,281.95
332.8,92.71,402.85,136.47,295.65,308.1,225.59,264.34
329.24,92.163,399.16,131.9,298,309.89,228.08,270.15
310.71,90.881,381.35,114.01,317.83,308.02,247.18,284.89
306.11,98.585,389.26,122.77,335.48,307.7,252.33,283.51
300.96,102.44,384.38,123.91,336.74,309,253.33,287.53
300.65,101.31,388.34,123.29,341.44,310.38,253.75,288.39
313.04,89.421,406.14,119.68,345.43,306.49,252.33,276.23
302.87,94.763,394.99,117.47,348.26,307.08,256.13,284.37
311.44,87.844,402.08,115.01,347.01,298.75,256.37,271.59
389.13,90.189,425.43,126.3,249,303.66,212.7,267.55
312.02,73.51,415.1,107.14,354.81,291.91,251.73,258.28
350.81,68.174,441.41,116.25,343.73,300.35,253.13,252.27
345.37,69.234,409.75,86.168,353.41,300.38,289.03,283.45
345.09,70.368,409.44,87.25,353.56,300.22,289.22,283.34
348.94,66.371,408.62,82.453,350.16,299.34,290.49,283.26
341.32,58.98,403.78,77.445,339.19,295.91,276.73,277.45
337.07,59.883,402.37,77.865,341.96,297.22,276.66,279.24
340.27,56.447,400.06,74.25,333.35,298.27,273.56,280.47
335.23,60.687,396,77.547,334.19,300.34,273.42,283.48
339.09,61.425,398.57,79.479,331.14,301.61,271.66,283.56
336.7,64.965,394.74,82.279,328.59,304.01,270.55,286.69
345.49,73.684,406.44,98.173,324.11,303.09,263.16,278.61
331.38,75.908,392.2,93.495,331.25,304.3,270.43,286.72
332.24,79.453,396.3,98.682,333.92,306.51,269.86,287.29
322.49,88.104,389.79,100.75,351.62,303.86,284.33,291.22
316.18,88.959,390,101.61,354.68,307.84,280.85,295.19
305.56,92.59,387.05,103.03,361.41,303.2,279.92,292.76
314.65,88.388,395.67,100.93,366.57,288.9,285.55,276.36
315.72,89.459,397.18,103.06,366.42,287.27,284.96,273.67
315.27,83.978,397.44,96.431,368.44,287.8,286.27,275.35
293.67,85.67,386,85.67,386,299,293.67,299
299.41,90.502,388.74,95.797,377.17,291.05,287.83,285.75
299.72,90.208,387.66,93.034,381.3,290.63,293.37,287.81
334.44,87.344,388.27,90.058,378.12,291.35,324.29,288.64
335.66,85.537,389.77,88.928,377.03,292.15,322.93,288.76
334.53,86.128,386.11,88.963,374.95,292.14,323.36,289.3
330.66,83.543,383.32,85.937,373.85,294.27,321.18,291.88
331.48,84.283,384.58,87.823,370.66,296.64,317.56,293.1
307.8,86.072,373.55,86.698,371.56,296.51,305.8,295.89
324.25,82.501,380.88,87.989,360.85,294.61,304.22,289.12
325.97,80.709,379.96,86.144,358.8,296.32,304.81,290.89
324.7,80.365,381.73,87.03,357.45,294.82,300.42,288.15
314.73,79.021,377.95,85.92,355.23,294.19,292,287.29
318.76,79.891,377.88,86.041,356.11,295.35,296.99,289.2
313.55,78.423,377.38,85.59,353.93,294.47,290.1,287.3
312.57,79.987,375.55,85.906,356.05,293.28,293.08,287.36
311.65,79.939,375.49,86.517,354.09,294.2,290.25,287.62
311.39,81.012,375.17,87.251,355.04,293,291.26,286.76
312.32,82.321,374.63,87.77,357.06,288.75,294.75,283.3
312.5,83.236,372.76,87.048,359.86,291.1,299.59,287.29
311.83,83.587,371.55,87.134,359.52,289.63,299.8,286.08
307.46,86.064,364.4,85.79,365.37,287.21,308.43,287.48
308.15,86.114,366.09,86.208,365.76,288.1,307.82,288.01
309.58,85.798,369.56,85.654,370.05,288.95,310.07,289.09
304.4,85.465,368.77,81.606,380.65,279.85,316.28,283.71
308.03,84.291,370.71,82.554,375.85,268.11,313.17,269.85
308.15,83.298,376.31,82.11,379.46,262.58,311.29,263.77
309.59,78.285,379.59,76.663,383.7,253.99,313.7,255.62
303.13,80.68,370.51,76.242,381.91,249.32,314.53,253.76
300.89,78.255,370.97,73.261,383.67,251.49,313.59,256.48
304.09,72.619,371.48,68.323,384.02,265.03,316.63,269.32
305.79,71.148,373.66,68.056,382.67,265.95,314.8,269.04
297.53,72.945,364.11,66.196,384.59,268.28,318.02,275.03
318.09,63.323,372.19,63.367,372.02,275.44,317.92,275.39
317.73,61.404,367.28,61.039,368.86,275.37,319.31,275.73
316.14,58.098,363.45,57.849,364.62,280.28,317.31,280.53
311.9,53.262,348.45,52.675,352.22,287.56,315.68,288.14
